"Country/LocationRepresented","Foreign Principal","Foreign PrincipalRegistration Date","Foreign PrincipalTermination Date","Address","State","Registrant","Registration #","RegistrationDate","TerminationDate"
"TURKEY","Istanbul Iron and Steel Exporters Association","05/24/2010","08/31/2011","34197 Yenibosna BahcelievlerIstanbul&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"CANADA","Canadian Tourism Commission","07/22/2010","12/31/2012","Suite 1400, FOur Bentall Centre1055 Dunsmuir Street, BOx 49230 Vancouver, BC Canada V7X 1L2&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"SAUDI ARABIA","SABIC Petrochemicals B.V.","07/26/2013","12/31/2014","Europaboulevard 1, 6135 LD, Sittard, the Netherlands&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"NIGERIA","Federal Ministry of Agriculture and Rural Development, Federal Republic of Nigeria","07/26/2013","05/29/2015","FCDA Complex, Area 11, Garki, Abuja&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"BELGIUM","Embassy of Belgium","07/19/2014","07/19/2014","3330 Garfield Street, NWWashington&nbsp;&nbsp;20008","DC","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"NIGERIA","Federal Republic of Nigeria","01/16/2015","05/29/2015","BLock ""B""  Federal Secretariat  Area 1, Abuja&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"MEXICO","Mexico City Tourism","01/30/2015","12/31/2018","Havre 67, 6th pisoCol. Juarez, C.P. 06600 Del. Cuauhtemoc, Ciudad de Mexico&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"UNITED KINGDOM","Visit Wales","09/09/2016","12/31/2021","Crown Buildings Cathays ParkCardiff CF10 3NQ&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"EGYPT","Government of the Arab Republic of Egypt","01/28/2017","07/28/2017","&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"BAHAMAS","Bahamas Ministry of Tourism","08/08/2017","12/31/2023","Bolam House, George StreetNassau&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"CANADA","Government of Ontario, Canada","12/21/2017","03/31/2019","10 Dundas Street East, Suite 900Toronto, Ontario  Canada M7A 2A1&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"SOUTH AFRICA","South Africa Tourism","02/23/2018","04/01/2018","Bonjala House 90 Protea Road  Chislehurston Johannesburg 2196&nbsp;&nbsp;","","IPG DXTRA, Inc","3911","12/01/1986","12/31/2023"
"ANGOLA","Free Angola Information Service (UNITA)","12/10/1986","01/01/1992","Washington&nbsp;&nbsp;","DC","Griffin Communications","3913","06/10/1986","06/29/1992"
"MALAYSIA","Government of Malaysia","12/05/1986","07/07/1987","Washington&nbsp;&nbsp;","DC","Indorf, Hans H.","3915","12/05/1986","07/07/1987"
"JAPAN","Japan Automobile Manufacturers' Association, Inc.","12/22/1986","03/31/1988","Tokyo&nbsp;&nbsp;","","Fowlkes, Frank Vaughan","3917","12/22/1986","07/14/1988"
"PERU","Compania Peruana de Vapores, S.A.","12/19/1986","06/30/1988","Chucuito-Callao&nbsp;&nbsp;","","Philip Manuel Resource Group, Ltd.","3919","12/19/1986","06/22/1988"
"CANADA","Manitoba Energy Authority","12/24/1986","12/31/1987","Manitoba&nbsp;&nbsp;","","Radin & Associates, Inc.","3921","12/24/1986","07/18/1988"
"JAPAN","Fujitsu, Ltd.","10/02/1987","01/06/2000","Kanagana-ken&nbsp;&nbsp;","","Michael Solomon Associates","3923","01/06/1987","03/31/2004"
"JAPAN","International Business Communications, Inc.","09/14/1993","12/31/1997","Tokyo&nbsp;&nbsp;","","Michael Solomon Associates","3923","01/06/1987","03/31/2004"
"JAPAN","JETRO, New York","01/06/1987","03/31/2004","New York&nbsp;&nbsp;","NY","Michael Solomon Associates","3923","01/06/1987","03/31/2004"
"JAPAN","Tohoku Electric Power Company, Inc.","08/11/1989","06/05/2003","Miyagi&nbsp;&nbsp;","","Michael Solomon Associates","3923","01/06/1987","03/31/2004"
"MEXICO","Andino Chemical Shipping Company","01/09/1987","08/11/1987","Houston&nbsp;&nbsp;","TX","Schmeltzer, Aptaker & Sheppard, P.C.","3925","01/09/1987","08/11/1987"
"COLOMBIA","Flota Mercante Grancolombiana, S.A.","01/09/1987","08/11/1987","Bogota&nbsp;&nbsp;","","Schmeltzer, Aptaker & Sheppard, P.C.","3925","01/09/1987","08/11/1987"
"COLOMBIA","Transportada de Liquidos a Granel de Colombia","01/09/1987","08/11/1987","Bogota&nbsp;&nbsp;","","Schmeltzer, Aptaker & Sheppard, P.C.","3925","01/09/1987","08/11/1987"
"ANGOLA","UNITA","01/12/1987","09/01/1990","Washington&nbsp;&nbsp;","DC","NM International, Inc.","3927","01/12/1987","04/10/1991"
"ANGOLA","Free Angola Information Service","01/09/1987","12/31/1989","Washington&nbsp;&nbsp;","DC","Government Relations International, Inc.","3929","01/09/1987","12/31/1989"
"CANADA","Canadian Acid Precipitation Foundation","04/01/1991","02/08/1993","Toronto, Ontario&nbsp;&nbsp;","","Perley & Hurley, Ltd.","3931","01/30/1987","02/19/1993"
"CANADA","Canadian Coalition on Acid Rain","01/30/1987","04/01/1991","Ontario&nbsp;&nbsp;","","Perley & Hurley, Ltd.","3931","01/30/1987","02/19/1993"
"JAPAN","Communications Industry Association of Japan","02/02/1987","04/03/1995","Tokyo&nbsp;&nbsp;","","Mintz, Levin, Cohn, Ferris, Glovsky & Popeo, P.C.","3933","02/02/1987","04/03/1995"
"CANADA","Hydro-Quebec","02/06/1987","06/16/1993","Quebec&nbsp;&nbsp;","","Paul A. London & Associates, Inc.","3935","02/06/1987","07/16/1993"
"JAPAN","Japan Society of Industrial Machinery Manufacturers","04/05/1988","04/05/1988","Tokyo&nbsp;&nbsp;","","Paul A. London & Associates, Inc.","3935","02/06/1987","07/16/1993"
"CANADA","Dofasco, Inc.","02/11/1987","07/31/1990","Ontario&nbsp;&nbsp;","","Martin, Dennis G.","3937","02/11/1987","09/12/1990"
"ITALY","Partito Repubblicano Italiano/U.S.A.","02/24/1987","04/19/1993","Rome&nbsp;&nbsp;","","Partito Repubblicano Italiano/U.S.A. Sezione Ugo La Malfa","3939","02/24/1987","04/19/1993"
"JAPAN","Toa Nenryo Kogyo Kabushiki Kaisha (Tonen Corporation)","02/25/1987","10/31/1991","Tokyo&nbsp;&nbsp;","","First Associates, Inc.","3941","02/25/1987","10/31/1991"
"AUSTRIA","Austrian Airlines","10/15/1987","09/05/1989","&nbsp;&nbsp;","","Jon F. Ash & Associates","3943","03/05/1987","09/05/1989"
"INTERNATIONAL","Scandinavian Airlines System","03/05/1987","09/05/1989","Stockholm-Bromma&nbsp;&nbsp;","","Jon F. Ash & Associates","3943","03/05/1987","09/05/1989"
"MEXICO","Government of Mexico","03/09/1987","09/15/1989","Mexico City&nbsp;&nbsp;","","Moran, Mark E.","3945","03/09/1987","10/20/1989"
"ANGOLA","National Union for the Total Independence of Angola, (UNITA)","04/19/1989","09/01/1989","Jamba&nbsp;&nbsp;","","Moran, Mark E.","3945","03/09/1987","10/20/1989"
"INTERNATIONAL","Alpine Tourist Commission","08/09/1985","01/12/1991","New York&nbsp;&nbsp;","NY","Doyle, Graf & Mabley, Inc.","3719","08/09/1985","02/12/1991"
"AUSTRIA","Austrian Tourist Board","08/09/1985","01/12/1991","New York&nbsp;&nbsp;","NY","Doyle, Graf & Mabley, Inc.","3719","08/09/1985","02/12/1991"
"SWITZERLAND","Swissair, N.A.","08/09/1985","01/12/1991","New York&nbsp;&nbsp;","NY","Doyle, Graf & Mabley, Inc.","3719","08/09/1985","02/12/1991"
"CAMEROON","Cameroon Sugar Company","09/26/1985","08/04/1986","&nbsp;&nbsp;","","Keene, Monk & Associates, Inc.","3721","08/19/1985","09/26/1986"
"LIBERIA","Government of Republic of Liberia (Through John H. Shepherd)","08/19/1985","04/15/1986","&nbsp;&nbsp;","","Keene, Monk & Associates, Inc.","3721","08/19/1985","09/26/1986"
"GREAT BRITAIN","Bowater Industries, PLC","08/21/1985","02/20/1986","London&nbsp;&nbsp;","","Law Offices of Paul H. DeLaney, Jr.","3724","08/21/1985","07/21/1986"
"SOUTH AFRICA","Embassy of South Africa","08/29/1985","03/31/1991","&nbsp;&nbsp;","","Pearson & Pipkin, Inc.","3727","08/29/1985","08/28/1991"
"SOUTH AFRICA","Embassy of South Africa","09/10/1985","09/30/1988","Washington&nbsp;&nbsp;","DC","International Public Affairs Consultants, Inc.","3730","05/13/1986","10/31/1988"
"GERMANY FEDERAL REPUBLIC OF","Gebr Bode & Company GmbH - Bode Corporation","09/18/1985","12/12/1990","Kassel&nbsp;&nbsp;","","Leatherwood, Walker, Todd & Mann","3733","09/18/1985","12/29/1989"
"COLOMBIA","Asociacion Colombiana de Exportadores de Flores (Asocoflores","08/10/1995","02/14/1996","Bogota&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"MEXICO","Cemex, S.A.","06/08/1994","02/14/1996","Monterrey&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"MEXICO","CONACEX NORESTE, A.C.","06/08/1994","01/01/1996","Monterrey&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"COSTA RICA","Government of Costa Rica","11/01/1993","10/24/1994","Washington&nbsp;&nbsp;","DC","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"JAMAICA","Government of Jamaica","09/20/1985","05/28/1987","Kingston&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"UKRAINE","Government of Ukraine","10/11/1994","09/20/1996","Washington&nbsp;&nbsp;","DC","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"JAMAICA","Jamaica Broadcasting Corporation","09/20/1985","06/04/1987","Kingston&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"JAPAN","NEC Corporation","04/10/1987","01/22/1996","Washington&nbsp;&nbsp;","DC","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"CYPRUS","Republic of Cyprus","09/20/1985","03/20/1989","Nicosia&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"CYPRUS","Republic of Cyprus","10/31/1989","10/23/1992","Nicosia&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"NORTHERN IRELAND","Social Democratic & Labour Party of Northern Ireland","11/24/1987","01/13/1989","Belfast&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"MEXICO","Vitro, S.A.","11/01/1993","02/14/1996","Garza Garcia&nbsp;&nbsp;","","Manatt, Phelps & Phillips","3736","09/20/1985","09/20/1996"
"TAIWAN","Board of Foreign Trade, Ministry of Economic Affairs","09/26/1985","06/30/1995","Taipei&nbsp;&nbsp;","","NKM Associates, Inc.","3739","09/26/1985","09/26/1997"
"TAIWAN","Taipei Economic and Cultural Representative Office Republic of China","10/27/1995","05/01/1997","Washington&nbsp;&nbsp;","DC","NKM Associates, Inc.","3739","09/26/1985","09/26/1997"
"CANADA","Algoma Steel Corporation, Ltd.","09/27/1985","09/30/1990","Ontario&nbsp;&nbsp;","","Pack, Allen Scott","3741","09/27/1985","04/19/1991"
"CANADA","Dofasco, Inc.","09/27/1985","03/31/1991","Ontario&nbsp;&nbsp;","","Pack, Allen Scott","3741","09/27/1985","04/19/1991"
"CANADA","Stelco, Inc.","09/27/1985","03/31/1991","Ontario&nbsp;&nbsp;","","Pack, Allen Scott","3741","09/27/1985","04/19/1991"
"SWEDEN","AB Bofors (Swedish Ordnance A.B.)","01/12/1990","11/02/1993","Bofors&nbsp;&nbsp;","","Coudert Brothers","3743","10/02/1985","10/27/1994"
"CANADA","British Columbia Stena Line, Ltd.","01/12/1990","11/02/1992","Victoria, B.C.&nbsp;&nbsp;","","Coudert Brothers","3743","10/02/1985","10/27/1994"
"AUSTRALIA","Commonwealth of Australia","10/02/1985","08/31/1990","Barton&nbsp;&nbsp;","","Coudert Brothers","3743","10/02/1985","10/27/1994"
"CANADA","Government of Canada","11/03/1989","10/27/1994","Washington&nbsp;&nbsp;","DC","Coudert Brothers","3743","10/02/1985","10/27/1994"
"RUSSIA","Government of the Russian Federation, Embassy Ministry of Atomic Energy & of Foreign Economic Relations","11/02/1992","04/25/1994","Washington&nbsp;&nbsp;","DC","Coudert Brothers","3743","10/02/1985","10/27/1994"
"JAPAN","Industrial Bank of Japan, Ltd. Los Angeles Agency","12/28/1988","01/31/1989","Los Angeles&nbsp;&nbsp;","CA","Coudert Brothers","3743","10/02/1985","10/27/1994"
"JAPAN","Japan External Trade Organization","04/25/1994","10/27/1994","New York&nbsp;&nbsp;","NY","Coudert Brothers","3743","10/02/1985","10/27/1994"
"MARSHALL ISLANDS","Republic of the Marshall Islands","06/26/1989","10/02/1991","Majuro&nbsp;&nbsp;","","Coudert Brothers","3743","10/02/1985","10/27/1994"
"ETHIOPIA","Eritrean People's Liberation Front","10/08/1985","08/16/1993","Paris&nbsp;&nbsp;","","Provisional Government of Eritrea - EPLF","3745","10/08/1985","08/16/1993"
"HONG KONG","Yangtzekiang Garment Manufacturing Company","10/17/1985","01/29/1986","&nbsp;&nbsp;","","MacMeekin & Cutler","3747","10/17/1985","03/21/1986"
"LEBANON","His Excellency Dr. Abdallah Bouhabib","10/09/1985","11/15/1985","Washington&nbsp;&nbsp;","DC","Paul, Hastings, Janofsky & Walker","3749","10/09/1985","07/16/1986"
"GREAT BRITAIN","Peter Luff","10/30/1985","12/24/1986","London&nbsp;&nbsp;","","Logan, David William","3751","10/30/1985","12/24/1986"
"JAPAN","Committee to Establish City of America","12/26/1990","04/30/1992","Tokyo&nbsp;&nbsp;","","Perkins Coie","3753","11/01/1985","03/26/1996"
"GERMANY","Diehl GmbH & Company","11/01/1985","11/01/1990","Pegnitz&nbsp;&nbsp;","","Perkins Coie","3753","11/01/1985","03/26/1996"
"GERMANY","Krupp Atlas Elektronik GmbH","05/14/1990","12/01/1994","Bremen&nbsp;&nbsp;","","Perkins Coie","3753","11/01/1985","03/26/1996"
"CANADA","Petrosul International, a division of ConAgra","09/27/1994","03/26/1996","British Columbia&nbsp;&nbsp;","","Perkins Coie","3753","11/01/1985","03/26/1996"
"GERMANY","RAM System GmbH","11/01/1985","11/01/1990","Ottobrunn&nbsp;&nbsp;","","Perkins Coie","3753","11/01/1985","03/26/1996"
"CANADA","Tolko Industries, Ltd.","11/26/1991","11/24/1992","British Columbia&nbsp;&nbsp;","","Perkins Coie","3753","11/01/1985","03/26/1996"
"MOZAMBIQUE","Mozambique Chamber of Commerce Mozambique Goverment","11/12/1985","06/26/1987","Maputo&nbsp;&nbsp;","","Jatta, Ophelia","3755","11/12/1985","06/26/1987"
"CANADA","Manufacturers Life Insurance Company","12/06/1985","08/15/1986","&nbsp;&nbsp;","","Mason, Perrin & Kanovsky","3757","10/01/1985","11/21/1986"
"CANADA","CAMECO Corporation","07/05/1994","12/31/1995","Saskatoon&nbsp;&nbsp;","","Dewey Ballantine","3759","11/27/1985","12/31/1995"
"GREAT BRITAIN","Dee Corporation, PLC","05/02/1986","07/10/1987","Milton Keynes&nbsp;&nbsp;","","Dewey Ballantine","3759","11/27/1985","12/31/1995"
"TURKEY","Embassy of the Turkish Republic","07/29/1988","01/25/1990","Washington&nbsp;&nbsp;","DC","Dewey Ballantine","3759","11/27/1985","12/31/1995"
"BARBADOS","Hanschell Inniss, Ltd.","11/27/1985","01/15/1993","Bridgetown&nbsp;&nbsp;","","Dewey Ballantine","3759","11/27/1985","12/31/1995"
"CANADA","Peter Clark","02/11/1992","01/21/1994","Ottawa&nbsp;&nbsp;","","Dewey Ballantine","3759","11/27/1985","12/31/1995"
"MEXICO","Telecommunicaciones Internacionales de Mexico","06/25/1993","01/21/1994","Mexico City&nbsp;&nbsp;","","Dewey Ballantine","3759","11/27/1985","12/31/1995"
"BARBADOS","West Indies Rum & Spirits Producers' Association","11/13/1987","12/31/1995","Bridgetown&nbsp;&nbsp;","","Dewey Ballantine","3759","11/27/1985","12/31/1995"
"INDIA","Government of India","12/10/1985","11/30/1986","Washington&nbsp;&nbsp;","DC","Howard J. Rubenstein Associates, Inc.","3761","12/10/1985","12/23/1986"
"IRAQ","Embassy of Iraq","12/16/1985","03/30/1990","Washington&nbsp;&nbsp;","DC","Paul, Hastings, Janofsky & Walker","3763","12/16/1985","08/15/1991"
"JAPAN","Fujitsu, Ltd. & Fujitsu Microelectronics, Inc.","01/29/1987","05/01/1987","Tokyo&nbsp;&nbsp;","","Paul, Hastings, Janofsky & Walker","3763","12/16/1985","08/15/1991"
"JAPAN","Koito Manufacturing Company, Ltd.","07/07/1989","08/15/1991","Tokyo&nbsp;&nbsp;","","Paul, Hastings, Janofsky & Walker","3763","12/16/1985","08/15/1991"
"PHILIPPINES","Philippine Sugar Regulatory Administration","09/26/1986","07/07/1989","Quezon&nbsp;&nbsp;","","Paul, Hastings, Janofsky & Walker","3763","12/16/1985","08/15/1991"
"TAIWAN","Action Electronics","08/04/1988","02/12/1993","Chung-Li&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"TAIWAN","AOC International, Inc.","09/04/1987","02/12/1993","Taipei Hsien&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"THAILAND","Asean Federation of Textile Industries (AFTEX)","10/09/1987","01/01/1991","&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"BRAZIL","Associacao Brasileira de Ferroligas (ABRAFE)","12/26/1985","04/10/1986","Sao Paulo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"BRAZIL","Associacao Comercial e Industrial de Novo Hamburgo","12/26/1985","10/18/1986","&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"BRAZIL","Associacao Industrias de Calcados do Rio Grande do Sul","12/26/1985","02/12/1993","&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"BRAZIL","Banco do Brasil, S.A., for the Brazilian Ministry of Finance","12/26/1985","02/12/1993","New York&nbsp;&nbsp;","NY","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"BRAZIL","Brazilian Ethanol Producers' Special Committee","12/26/1985","06/27/1987","Sao Paulo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"BRAZIL","Companhia Siderurgica de Tubarao (CST)","06/25/1986","02/12/1993","Esperito Santo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"BRAZIL","Companhia Siderurgica Paulista (COSIPA)","06/25/1986","01/01/1991","Sao Paulo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"JAPAN","Fair Trade Center, Institute for International Trade & Investment","02/20/1991","08/20/1998","Tokyo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"JAPAN","Fuji Heavy Industries, Ltd.","07/24/1986","02/12/1993","Tokyo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"BRAZIL","Instituto Brasileiro de Siderurgia","08/28/1988","02/02/1995","Rio de Janeiro&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"JAPAN","Japan Automobile Manufacturers' Association, Inc.","06/14/1993","02/14/1996","Tokyo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"JAPAN","Japan Galvanized Iron Sheet Exporters' Association","12/26/1985","12/26/1995","Tokyo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"JAPAN","Japan Iron & Steel Exporters' Association","12/26/1985","08/20/1998","Tokyo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"JAPAN","Japan Special Steel Exporters' Association","08/09/1994","12/26/1994","Tokyo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"JAPAN","Japan Wire Products Exporters' Association","12/26/1985","12/26/1995","Tokyo&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"TAIWAN","Tatung Company","09/04/1987","02/12/1993","Taipei&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"JAPAN","Yamaha Motor Company","04/28/1986","12/25/1997","&nbsp;&nbsp;","","Willkie, Farr & Gallagher","3765","12/26/1985","08/20/1998"
"ECUADOR","Central Bank of Ecuador","01/14/1986","12/19/1985","&nbsp;&nbsp;","","Jurdem Associates, Inc.","3768","01/14/1986","10/30/1986"
"ECUADOR","Embassy of Ecuador","01/22/1986","01/15/1986","Washington&nbsp;&nbsp;","DC","Palumbo & Cerrell, Inc.","3771","01/22/1986","07/23/1986"
"MEXICO","Acapulco Tourist Promotion Mixed Fund","09/05/1991","07/31/1992","Septimo Piso&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"PHILIPPINES","APEC Foundation of the Philippines, Inc. (Asia-Pacific Economic Cooperation)","07/15/1996","11/30/1996","Makati&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"BERMUDA","Bermuda International Business Association","03/10/2000","10/01/2000","Century House  16 Par-la-ville Road  Hamilton  HMO8&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CANADA","Bombardier Corporation","09/07/1993","03/04/1994","Montreal, Quebec&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"MOROCCO","Bureau Etudes Vision Stockplus","09/04/1997","08/15/1997","Tangiers&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"GERMANY","Business Location Germany","05/05/1997","10/31/1998","Chicago&nbsp;&nbsp;","IL","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CANADA","C.W. Agencies, Inc.","09/06/1995","01/31/1995","Vancouver, B.C.&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CANADA","Camp Associates Advertising, Ltd.","02/05/1986","10/30/1987","&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CANADA","Canadair:  Division of Bombardier, Inc.","03/06/1995","03/31/1999","Quebec&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CANADA","Canadian National Railway","09/06/1995","11/30/1997","Montreal, Quebec&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CHILE","Chilean Exporters' Association","11/24/1989","09/30/1990","Santiago&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CHINA","China International Travel Service (CITS)","09/07/1993","03/04/1994","Beijing&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CHINA","China National Tourism Administration","11/19/1991","09/07/1993","Beijing&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CANADA","Diasyn Technologies, Ltd.","09/05/1991","05/01/1991","Ontario&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"MEXICO","El Consejo de Promocion Turistica de Mexico","03/14/2001","04/15/2003","Mariano Escobedo, numero 550 5th Floor, Colonia Anzures Delegacion Miguel Hidalgo  Mexico City 11590&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"FRANCE","Electricite de France","03/05/1992","10/31/1998","Paris&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"RWANDA","Embassy of Rwanda","09/22/2003","08/05/2004","1714 New Hampshire Avenue, N.W.  20009&nbsp;&nbsp;","DC","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"SOUTH AFRICA","Embassy of South Africa","04/24/1996","05/31/1996","Washington&nbsp;&nbsp;","DC","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"INTERNATIONAL","European Aeronautic Space and Defense Company (EADS)","03/14/2001","05/31/2002","EADS NV  Drentastraat 24  1083 HK Amsterdam&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CANADA","Fletcher Challenge Finance Canada, Ltd.","03/07/1991","03/04/1994","Ontario&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"ANGOLA","Government of Angola","01/25/1995","05/31/1996","Luanda&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"ICELAND","Government of Iceland","09/07/1999","01/31/2001","Prime Minister's Office  IS-150   Reykjavik Iceland  Contact:  Skarphendinn Berg Steinarsson&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"MEXICO","Government of Mexico, Ministry of Commerce","09/05/1989","11/30/1990","&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"QATAR","Government of Qatar, Embassy","03/29/1996","05/31/1996","Washington&nbsp;&nbsp;","DC","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"SPAIN","Government of Spain, Embassy","01/19/1988","06/30/1988","Washington&nbsp;&nbsp;","DC","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"TURKEY","Government of Turkey, Embassy","06/09/1994","11/30/1997","Washington&nbsp;&nbsp;","DC","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"GREAT BRITAIN","Grand Metropolitan, PLC","09/07/1993","09/07/1993","London&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"DENMARK","Grindsted Products","03/05/1993","09/07/1993","Braband&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"MEXICO","Grupo Financiero Bancomer","09/04/1992","03/04/1994","&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"JAPAN","Honda Motor Company, Ltd.","12/10/1990","09/07/1993","Tokyo&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"HONG KONG","Hong Kong Trade Development Council c/o Hong Kong Economic and Trade Office","09/12/2002","08/05/2004","38/F Office Tower, Convention Plaza, 1 Harbour Road, Wan Chai&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"CANADA","Horsham Corporation/Clark Oil & Refinery Corporation","03/05/1993","09/07/1993","Toronto, Ontario&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"RUSSIA","Ilim Pulp Enterprises","09/12/2002","02/28/2003","17 Marata Street, St. Petersburg&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
"ARGENTINA","ILVA Ceramica, S.A.","09/06/1995","02/01/1996","Buenos Aires&nbsp;&nbsp;","","Fleishman-Hillard, Inc.","3774","02/05/1986","08/05/2004"
